,gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,match
1882,0,0,28.0,3,30.0,20.0,25.0,15.0,10.0,0.0,9.0,8.0,8.0,6.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,5.0,2.0,24,179,0.0
1883,0,0,26.0,4,15.0,30.0,25.0,20.0,0.0,10.0,4.0,5.0,6.0,5.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,3.0,2.0,24,95,0.0
1884,0,1,22.0,2,25.0,15.0,25.0,25.0,5.0,5.0,8.0,7.0,7.0,8.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,9.0,3.0,10.0,9.0,2.0,24,194,0.0
1885,0,0,23.0,6,55.0,2.0,1.0,40.0,1.0,1.0,7.0,9.0,7.0,7.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,4.0,2.0,24,178,0.0
1886,0,1,25.0,2,50.0,5.0,5.0,5.0,5.0,30.0,8.0,7.0,7.0,7.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,5.0,9.0,10.0,5.0,2.0,24,185,0.0
1887,0,0,30.0,4,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,6.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,0.0,10.0,10.0,3.0,2.0,24,8,0.0
1888,0,0,29.0,4,35.0,30.0,25.0,5.0,0.0,5.0,8.0,7.0,7.0,6.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,4.0,10.0,10.0,7.0,2.0,24,144,1.0
1889,0,0,27.0,4,30.0,30.0,30.0,5.0,0.0,5.0,5.0,5.0,5.0,4.0,2.0,29.0,Bilingual Education,2,1.0,5.0,Baltimore,2.0,3.0,2.0,Bilingual Elementary School Teacher,2.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,8.0,8.0,7.0,7.0,3.0,10.0,10.0,3.0,2.0,24,44,0.0
1890,1,0,22.0,4,10.0,25.0,15.0,20.0,15.0,15.0,8.0,7.0,9.0,9.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,5.0,8.0,7.0,7.0,2.0,463,322,0.0
1891,1,0,27.0,4,15.0,15.0,25.0,15.0,15.0,15.0,7.0,8.0,9.0,7.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,4.0,4.0,7.0,4.0,2.0,463,453,0.0
1892,1,1,28.0,2,15.0,30.0,30.0,10.0,10.0,5.0,9.0,10.0,10.0,8.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,5.0,2.0,463,156,1.0
1893,1,0,30.0,6,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,5.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,6.0,9.0,8.0,9.0,7.0,463,411,0.0
1894,1,1,27.0,2,30.0,15.0,15.0,30.0,0.0,10.0,8.0,6.0,6.0,8.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,6.0,2.0,463,157,0.0
1895,1,0,22.0,1,25.0,5.0,20.0,25.0,15.0,10.0,10.0,10.0,10.0,10.0,1.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,10.0,8.0,3.0,10.0,2.0,463,203,1.0
1896,1,1,23.0,2,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,1.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,2.0,463,442,0.0
1897,1,1,23.0,2,15.0,15.0,18.0,18.0,14.0,20.0,10.0,9.0,10.0,10.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,5.0,8.0,8.0,8.0,2.0,463,145,0.0
1898,1,1,23.0,2,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,8.0,8.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,6.0,8.0,8.0,8.0,2.0,463,50,0.0
1899,1,1,29.0,2,20.0,10.0,50.0,5.0,10.0,5.0,8.0,9.0,9.0,6.0,2.0,21.0,Law,2,8.0,2.0,"Milano, Italy",1.0,7.0,2.0,Lawyer,1.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,8.0,8.0,9.0,9.0,8.0,5.0,8.0,5.0,2.0,463,24,0.0
1900,1,0,22.0,4,10.0,25.0,15.0,20.0,15.0,15.0,5.0,9.0,9.0,8.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,2.0,376,322,1.0
1901,1,0,27.0,4,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,7.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,6.0,2.0,376,453,0.0
1902,1,1,28.0,2,15.0,30.0,30.0,10.0,10.0,5.0,4.0,6.0,9.0,6.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,7.0,10.0,10.0,7.0,2.0,376,156,0.0
1903,1,0,30.0,6,20.0,20.0,20.0,20.0,10.0,10.0,6.0,4.0,4.0,5.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,6.0,8.0,9.0,9.0,2.0,376,411,0.0
1904,1,1,27.0,2,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,6.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,2.0,376,157,0.0
1905,1,0,22.0,1,25.0,5.0,20.0,25.0,15.0,10.0,8.0,10.0,7.0,10.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,7.0,10.0,7.0,10.0,2.0,376,203,0.0
1906,1,1,23.0,2,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,1.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,1.0,376,442,1.0
1907,1,1,23.0,2,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,9.0,8.0,,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,2.0,376,145,0.0
1908,1,1,23.0,2,14.0,15.0,16.0,17.0,18.0,20.0,5.0,4.0,5.0,6.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,2.0,376,50,0.0
1909,1,1,29.0,2,20.0,10.0,50.0,5.0,10.0,5.0,6.0,6.0,7.0,8.0,2.0,24.0,Law,2,4.0,2.0,Boston,2.0,7.0,1.0,Corporate law,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,8.0,7.0,8.0,9.0,9.0,7.0,9.0,6.0,2.0,376,24,0.0
1910,1,0,22.0,4,10.0,25.0,15.0,20.0,15.0,15.0,5.0,7.0,8.0,6.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,5.0,7.0,3.0,3.0,2.0,267,322,0.0
1911,1,0,27.0,4,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,6.0,3.0,5.0,4.0,2.0,267,453,0.0
1912,1,1,28.0,2,15.0,30.0,30.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,267,156,0.0
1913,1,0,30.0,6,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,4.0,2.0,4.0,4.0,2.0,267,411,1.0
1914,1,1,27.0,2,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,7.0,5.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,6.0,6.0,5.0,4.0,2.0,267,157,1.0
1915,1,0,22.0,1,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,8.0,5.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,6.0,0.0,5.0,5.0,2.0,267,203,1.0
1916,1,1,23.0,2,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,8.0,10.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,8.0,1.0,5.0,5.0,1.0,267,442,0.0
1917,1,1,23.0,2,15.0,15.0,18.0,18.0,14.0,20.0,7.0,9.0,10.0,7.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,7.0,5.0,5.0,4.0,2.0,267,145,0.0
1918,1,1,23.0,2,14.0,15.0,16.0,17.0,18.0,20.0,4.0,3.0,6.0,2.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,7.0,4.0,5.0,4.0,2.0,267,50,0.0
1919,1,1,29.0,2,20.0,10.0,50.0,5.0,10.0,5.0,3.0,9.0,9.0,3.0,2.0,25.0,law,2,1.0,1.0,poland,4.0,6.0,1.0,tax lawyer,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,40.0,10.0,0.0,45.0,0.0,7.0,9.0,8.0,8.0,9.0,1.0,7.0,5.0,2.0,267,24,1.0
1920,1,0,22.0,4,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,6.0,7.0,7.0,7.0,2.0,510,322,0.0
1921,1,0,27.0,4,15.0,15.0,25.0,15.0,15.0,15.0,6.0,9.0,9.0,8.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,5.0,5.0,6.0,4.0,2.0,510,453,0.0
1922,1,0,28.0,2,15.0,30.0,30.0,10.0,10.0,5.0,8.0,10.0,9.0,9.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,7.0,9.0,6.0,5.0,2.0,510,156,1.0
1923,1,0,30.0,6,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,5.0,5.0,7.0,7.0,2.0,510,411,0.0
1924,1,0,27.0,2,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,8.0,8.0,8.0,6.0,2.0,510,157,0.0
1925,1,0,22.0,1,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,8.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,4.0,5.0,5.0,7.0,2.0,510,203,0.0
1926,1,0,23.0,2,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,7.0,6.0,7.0,8.0,,510,442,1.0
1927,1,0,23.0,2,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,10.0,8.0,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,9.0,6.0,6.0,6.0,2.0,510,145,0.0
1928,1,0,23.0,2,14.0,15.0,16.0,17.0,18.0,20.0,4.0,4.0,6.0,5.0,,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,7.0,9.0,7.0,8.0,2.0,510,50,0.0
1929,1,0,29.0,2,20.0,10.0,50.0,5.0,10.0,5.0,6.0,7.0,9.0,,2.0,27.0,International Affairs - Economic Policy,3,1.0,3.0,New York,2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,30.0,25.0,10.0,20.0,0.0,7.0,10.0,9.0,7.0,8.0,6.0,8.0,3.0,2.0,510,24,1.0
1930,1,0,22.0,4,10.0,25.0,15.0,20.0,15.0,15.0,7.0,6.0,8.0,7.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,3.0,8.0,7.0,6.0,2.0,330,322,0.0
1931,1,0,27.0,4,15.0,15.0,25.0,15.0,15.0,15.0,8.0,7.0,8.0,8.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,6.0,6.0,7.0,2.0,2.0,330,453,0.0
1932,1,1,28.0,2,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,2.0,330,156,0.0
1933,1,0,30.0,6,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,5.0,8.0,6.0,8.0,2.0,330,411,0.0
1934,1,1,27.0,2,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,7.0,8.0,7.0,7.0,2.0,330,157,0.0
1935,1,0,22.0,1,25.0,5.0,20.0,25.0,15.0,10.0,8.0,9.0,8.0,8.0,,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,3.0,3.0,5.0,9.0,2.0,330,203,0.0
1936,1,1,23.0,2,28.0,8.0,17.0,22.0,17.0,8.0,10.0,9.0,9.0,10.0,1.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,6.0,5.0,5.0,9.0,1.0,330,442,0.0
1937,1,1,23.0,2,15.0,15.0,18.0,18.0,14.0,20.0,8.0,6.0,9.0,8.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,5.0,6.0,5.0,4.0,2.0,330,145,0.0
1938,1,1,23.0,2,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,6.0,4.0,2.0,26.0,MBA,2,5.0,1.0,"Los Angeles, CA",2.0,4.0,2.0,Media Management,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,50.0,10.0,10.0,30.0,0.0,8.0,7.0,9.0,8.0,7.0,9.0,7.0,8.0,2.0,330,50,0.0
