gender,match,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,shar1_1
1,0,1,21.0,2.0,25.0,25.0,15.0,15.0,10.0,10.0,3.0,5.0,7.0,5.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,0.0,163,443,7.610000000000014
1,0,1,22.0,2.0,10.0,30.0,20.0,10.0,15.0,15.0,9.0,8.0,8.0,8.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,8.0,7.0,9.0,8.0,0.0,163,304,7.610000000000014
1,0,0,24.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,7.0,7.0,10.0,9.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,7.0,9.0,9.0,7.0,0.0,163,495,7.610000000000014
1,0,1,35.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,8.0,10.0,10.0,8.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,5.0,9.0,9.0,6.0,0.0,163,334,7.610000000000014
1,0,1,34.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,6.0,5.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,5.0,8.0,8.0,7.0,0.0,163,393,7.610000000000014
1,0,1,21.0,2.0,50.0,5.0,20.0,10.0,5.0,10.0,7.0,6.0,6.0,,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,2.0,8.0,6.0,4.0,0.0,163,6,7.610000000000014
1,0,1,33.0,2.0,20.0,25.0,25.0,10.0,15.0,5.0,5.0,6.0,8.0,5.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,7.0,7.0,7.0,7.0,0.0,163,476,7.610000000000014
1,0,1,28.0,2.0,5.0,20.0,25.0,25.0,15.0,10.0,6.0,8.0,10.0,3.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,7.0,9.0,8.0,8.0,0.0,163,338,7.610000000000014
1,1,0,29.0,4.0,10.0,47.0,16.0,12.0,3.0,12.0,5.0,9.0,9.0,8.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,9.0,8.0,8.0,6.0,0.0,163,14,7.610000000000014
1,1,0,22.0,4.0,16.0,20.0,19.0,16.0,18.0,11.0,8.0,8.0,8.0,8.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,8.0,8.0,9.0,10.0,0.0,163,126,7.610000000000014
1,0,0,27.0,4.0,10.0,20.0,20.0,15.0,20.0,15.0,6.5,8.0,8.0,6.0,2.0,27.0,Environmental Engineering,2.0,1.0,4.0,way too little space here. world citizen.,3.0,5.0,3.0,Academia or UN,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,6.67,19.05,42.86,9.52,14.29,6.0,10.0,6.0,8.0,10.0,8.0,10.0,9.0,0.0,163,268,7.610000000000014
1,1,0,30.0,4.0,20.0,20.0,35.0,5.0,10.0,10.0,8.0,9.0,9.0,9.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,7.0,8.0,9.0,8.0,0.0,550,461,5.0
1,0,1,30.0,2.0,10.0,18.0,20.0,16.0,16.0,20.0,5.0,7.0,8.0,9.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,5.0,6.0,6.0,6.0,0.0,550,284,5.0
1,1,1,28.0,2.0,15.0,20.0,35.0,15.0,5.0,10.0,9.0,8.0,8.0,9.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,0.0,550,300,5.0
1,1,1,21.0,2.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,7.0,7.0,8.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,0.0,550,443,5.0
1,0,1,22.0,2.0,10.0,30.0,20.0,10.0,15.0,15.0,9.0,9.0,9.0,9.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,5.0,6.0,5.0,4.0,0.0,550,304,5.0
1,1,0,24.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,5.0,8.0,7.0,8.0,0.0,550,495,5.0
1,1,1,35.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,8.0,9.0,9.0,10.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,0.0,550,334,5.0
1,0,1,34.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,6.0,7.0,7.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,5.0,6.0,8.0,4.0,0.0,550,393,5.0
1,0,1,21.0,2.0,50.0,5.0,20.0,10.0,5.0,10.0,7.0,6.0,6.0,7.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,4.0,5.0,6.0,8.0,0.0,550,6,5.0
1,0,1,33.0,2.0,20.0,25.0,25.0,10.0,15.0,5.0,6.0,7.0,8.0,7.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,6.0,5.0,6.0,6.0,0.0,550,476,5.0
1,0,1,28.0,2.0,5.0,20.0,25.0,25.0,15.0,10.0,9.0,8.0,9.0,9.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,0.0,550,338,5.0
1,0,0,29.0,4.0,10.0,47.0,16.0,12.0,3.0,12.0,7.0,5.0,7.0,5.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,5.0,6.0,5.0,4.0,0.0,550,14,5.0
1,0,0,22.0,4.0,16.0,20.0,19.0,16.0,18.0,11.0,7.0,8.0,8.0,7.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,6.0,6.0,5.0,3.0,0.0,550,126,5.0
1,1,0,27.0,4.0,10.0,20.0,20.0,15.0,20.0,15.0,,7.0,7.0,8.0,2.0,25.0,Business,2.0,3.0,3.0,Philadelphia,2.0,4.0,1.0,Investment banking,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,25.0,20.0,15.0,25.0,10.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,0.0,550,268,5.0
1,0,0,30.0,4.0,20.0,20.0,35.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,8.0,7.0,9.0,7.0,0.0,343,461,10.0
1,0,1,30.0,2.0,10.0,18.0,20.0,16.0,16.0,20.0,8.0,6.0,,9.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,4.0,7.0,7.0,4.0,0.0,343,284,10.0
1,1,1,28.0,2.0,15.0,20.0,35.0,15.0,5.0,10.0,8.0,10.0,8.0,9.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,5.0,10.0,9.0,9.0,0.0,343,300,10.0
1,0,1,21.0,2.0,25.0,25.0,15.0,15.0,10.0,10.0,8.0,8.0,7.0,7.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,8.0,4.0,6.0,4.0,0.0,343,443,10.0
1,0,1,22.0,2.0,10.0,30.0,20.0,10.0,15.0,15.0,9.0,7.0,8.0,7.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,4.0,8.0,7.0,4.0,0.0,343,304,10.0
1,0,0,24.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,9.0,9.0,,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,5.0,8.0,8.0,7.0,0.0,343,495,10.0
1,0,1,35.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,10.0,9.0,10.0,10.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,4.0,7.0,8.0,5.0,0.0,343,334,10.0
1,0,1,34.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,8.0,10.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,4.0,10.0,10.0,8.0,,343,393,10.0
1,0,1,21.0,2.0,50.0,5.0,20.0,10.0,5.0,10.0,7.0,10.0,,,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,4.0,7.0,8.0,6.0,0.0,343,6,10.0
1,0,1,33.0,2.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,7.0,9.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,7.0,7.0,9.0,8.0,0.0,343,476,10.0
1,1,1,28.0,2.0,5.0,20.0,25.0,25.0,15.0,10.0,7.0,7.0,8.0,10.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,8.0,6.0,8.0,8.0,0.0,343,338,10.0
1,0,0,29.0,4.0,10.0,47.0,16.0,12.0,3.0,12.0,8.0,5.0,8.0,9.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,8.0,9.0,9.0,8.0,0.0,343,14,10.0
1,0,0,22.0,4.0,16.0,20.0,19.0,16.0,18.0,11.0,7.0,8.0,8.0,8.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,7.0,10.0,7.0,6.0,0.0,343,126,10.0
1,1,0,27.0,4.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,6.0,7.0,8.0,2.0,30.0,MBA,2.0,1.0,1.0,Italy,1.0,4.0,1.0,International Development banker,7.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,10.0,8.0,9.0,1.0,1.0,50.0,0.0,20.0,20.0,0.0,7.0,3.0,8.0,8.0,7.0,7.0,7.0,6.0,0.0,343,268,10.0
1,0,0,30.0,4.0,20.0,20.0,35.0,5.0,10.0,10.0,3.0,8.0,8.0,5.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,6.0,7.0,7.0,6.0,0.0,242,461,10.0
1,0,0,30.0,2.0,10.0,18.0,20.0,16.0,16.0,20.0,5.0,9.0,8.0,8.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,6.0,6.0,6.0,6.0,0.0,242,284,10.0
1,0,0,28.0,2.0,15.0,20.0,35.0,15.0,5.0,10.0,5.0,5.0,5.0,6.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,4.0,5.0,7.0,5.0,0.0,242,300,10.0
1,0,0,21.0,2.0,25.0,25.0,15.0,15.0,10.0,10.0,3.0,8.0,8.0,7.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,7.0,7.0,6.0,6.0,0.0,242,443,10.0
1,0,0,22.0,2.0,10.0,30.0,20.0,10.0,15.0,15.0,6.0,7.0,8.0,6.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,5.0,6.0,7.0,6.0,0.0,242,304,10.0
1,0,0,24.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,7.0,9.0,10.0,9.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,4.0,7.0,8.0,7.0,0.0,242,495,10.0
1,0,0,35.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,7.0,10.0,9.0,7.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,7.0,7.0,7.0,6.0,0.0,242,334,10.0
1,0,0,34.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,10.0,5.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,7.0,7.0,7.0,6.0,0.0,242,393,10.0
1,0,0,21.0,2.0,50.0,5.0,20.0,10.0,5.0,10.0,7.0,8.0,5.0,,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,4.0,3.0,5.0,4.0,0.0,242,6,10.0
1,0,0,33.0,2.0,20.0,25.0,25.0,10.0,15.0,5.0,5.0,7.0,7.0,6.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,5.0,5.0,0.0,242,476,10.0
1,0,0,28.0,2.0,5.0,20.0,25.0,25.0,15.0,10.0,5.0,6.0,7.0,3.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,5.0,6.0,5.0,6.0,0.0,242,338,10.0
1,0,0,29.0,4.0,10.0,47.0,16.0,12.0,3.0,12.0,4.0,7.0,8.0,5.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,5.0,6.0,5.0,6.0,0.0,242,14,10.0
1,0,0,22.0,4.0,16.0,20.0,19.0,16.0,18.0,11.0,5.0,6.0,6.0,5.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,4.0,6.0,5.0,4.0,0.0,242,126,10.0
1,0,0,27.0,4.0,10.0,20.0,20.0,15.0,20.0,15.0,4.0,6.0,7.0,6.0,2.0,29.0,Business Administration,6.0,1.0,1.0,"Ottawa, Canada",2.0,6.0,1.0,"Corporate Finance, Asset Management/ Hedge Funds",7.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,40.0,30.0,10.0,8.0,2.0,6.0,10.0,6.0,10.0,6.0,6.0,7.0,6.0,0.0,242,268,10.0
1,0,0,30.0,4.0,20.0,20.0,35.0,5.0,10.0,10.0,2.0,8.0,7.0,8.0,2.0,26.0,Curriculum and Teaching/Giftedness,2.0,2.0,4.0,New Jersey,6.0,7.0,2.0,I am a teacher.,2.0,8.0,7.0,5.0,7.0,5.0,4.0,8.0,7.0,1.0,5.0,7.0,2.0,2.0,10.0,9.0,2.0,3.0,20.0,25.0,20.0,10.0,5.0,5.0,10.0,6.0,9.0,10.0,9.0,9.0,8.0,0.0,530,461,20.0
1,0,1,30.0,2.0,10.0,18.0,20.0,16.0,16.0,20.0,4.0,8.0,,5.0,2.0,26.0,Curriculum and Teaching/Giftedness,2.0,2.0,4.0,New Jersey,6.0,7.0,2.0,I am a teacher.,2.0,8.0,7.0,5.0,7.0,5.0,4.0,8.0,7.0,1.0,5.0,7.0,2.0,2.0,10.0,9.0,2.0,3.0,20.0,25.0,20.0,10.0,5.0,5.0,10.0,6.0,9.0,6.0,9.0,7.0,6.0,0.0,530,284,20.0
